id,nameCol,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
zipcode,11412,0.2040422111749649,0.15373675525188446,1.5201617497950792e-4,0,0.22045305371284485,0.14653468132019043,0.26894664764404297,0.006134659983217716
zipcode,11413,0.1892046183347702,0.2630857825279236,0.0036455788649618626,0.014521692879498005,0.15883778035640717,0.12702307105064392,0.23709499835968018,0.0065865120850503445
zipcode,11414,0.1389574259519577,0.2915196716785431,0.01535832416266203,0.00908118486404419,0.14555110037326813,0.1382846236228943,0.2570843994617462,0.004163258243352175
zipcode,11420,0.1541546881198883,0.11631684005260468,6.268044235184789e-4,8.828187710605562e-4,0.19863387942314148,0.15235261619091034,0.37345367670059204,0.0035786498337984085
zipcode,11418,0.3881007134914398,0.04717322811484337,0.0012985060457140207,3.919704340660246e-6,0.19833293557167053,0.10123832523822784,0.2304500937461853,0.03340226039290428
zipcode,11419,0.12759460508823395,0.03931036964058876,8.539528935216367e-4,0,0.30516526103019714,0.15204381942749023,0.3701016306877136,0.004930370952934027
zipcode,11423,0.2358347475528717,0.13454942405223846,0.0016342316521331668,0,0.2105770856142044,0.1335161030292511,0.25542309880256653,0.028465254232287407
zipcode,11426,0.2654586136341095,0.19587457180023193,0.006643188185989857,0,0.1634768396615982,0.1410062462091446,0.227540522813797,0
zipcode,11427,0.30253949761390686,0.1751035749912262,0.001570535241626203,6.310937169473618e-5,0.15924730896949768,0.14970844984054565,0.21176747977733612,0
zipcode,11428,0.1719776839017868,0.12578096985816956,1.4014821499586105e-4,0,0.23348771035671234,0.14800316095352173,0.3134819269180298,0.007128405850380659
zipcode,11436,0.2078534960746765,0.12396888434886932,0.0011925582075491548,0,0.2018311768770218,0.1559680700302124,0.30514979362487793,0.004036033060401678
zipcode,11691,0.1559973806142807,0.26025354862213135,0.05222488194704056,0.012726893648505211,0.1570994257926941,0.11822690069675446,0.23909571766853333,0.004375236574560404
zipcode,11692,0.06793138384819031,0.20517300069332123,0.174358069896698,0.015630757436156273,0.13283084332942963,0.1277865767478943,0.2687574028968811,0.0075319670140743256
zipcode,11693,0.05860671401023865,0.3087068498134613,0.08065266162157059,0.08202988654375076,0.10656829178333282,0.10991329699754715,0.2414795458316803,0.01204277016222477
zipcode,11429,0.19475920498371124,0.15844717621803284,2.940394915640354e-4,1.3847654827259248e-6,0.2031543254852295,0.15560708940029144,0.2794513404369354,0.008285410702228546
zipcode,11432,0.25161027908325195,0.11442133784294128,8.810855797491968e-4,9.347880259156227e-4,0.22769403457641602,0.13084465265274048,0.2736138105392456,0
