LOCALITY_,PRIME_DPS_,NAME,PRINT_NAME,NAME_2,POPULATION,PERIM_FT,AREA_SQ_FT,SOURCE,UPDATE_,NOTES,SHAPE_AREA,SHAPE_LEN,frac_1,frac_2,frac_3,frac_4,frac_5,frac_6,frac_7,frac_8
563,56792,Pavilion town,Pavilion,NA,2445,136113,NA,NGRID,2000,NA,92559278.4947,41487.839877,0,0,0,0,0,0,0,0
564,16111,Clayville village,Clayville,NA,346,22181,NA,NGRID,2000,NA,1215543.72914,6760.75839678,0,0,0,0,0,0,0,0
565,49220,Munnsville village,Munnsville,NA,383,20122,NA,NGRID,2000,NA,2225608.79465,6133.28305239,0,0,0,0,0,0,0,0
569,03166,Aurelius town,Aurelius,NA,2466,140326,NA,NYSEG,2000,NA,79948983.5445,42772.4960944,0,0,0,0,0,0,0,0
570,41135,Lancaster village,Lancaster,NA,10519,37041,NA,NYSEG,2000,NA,7040351.47264,11290.2669784,0,0,0,0,0,0,0,0
573,79356,West Bloomfield town,West Bloomfield,NA,2459,129851,NA,NGRID,2000,NA,66124405.5058,39579.3355955,0,0,0,0,0,0,0,0
574,70794,Stark town,Stark,NA,766,126698,NA,NGRID,2000,NA,83814997.2769,38618.1022722,0,0,0,0,0,0,0,0
577,26880,Fort Johnson village,Fort Johnson,NA,326,23068,NA,NGRID,2000,NA,2179332.10933,7031.08418618,0,0,0,0,0,0,0,0
578,12155,Canandaigua town,Canandaigua,NA,7995,243275,NA,RGE,2000,NA,161647043.044,74151.5904199,0,0,0,0,0,0,0,0
580,71322,Stillwater village,Stillwater,NA,1409,31183,NA,NYSEG,2000,NA,3741608.82134,9504.71132709,0,0,0,0,0,0,0,0
581,35551,Hopewell town,Hopewell,NA,3272,126158,NA,RGE,2000,NA,92362044.9922,38453.6759295,0,0,0,0,0,0,0,0
584,01088,Alden village,Alden,NA,2666,35568,NA,NYSEG,2000,NA,7034451.24688,10841.1881123,0,0,0,0,0,0,0,0
586,78564,Waterloo town,Waterloo,NA,3917,118671,NA,NYSEG,2000,NA,52627850.1709,36171.6893341,0,0,0,0,0,0,0,0
588,67686,Sloan village,Sloan,NA,3545,19162,NA,NYSEG,2000,NA,2056256.33483,5840.65798755,0,0,0,0,0,0,0,0
589,26462,Fonda village,Fonda,NA,687,18923,NA,NGRID,2000,NA,1496642.63565,5767.86767207,0,0,0,0,0,0,0,0
591,26308,Florida town,Florida,NA,2708,198225,NA,NGRID,2000,NA,133201124.735,60419.6968679,0,0,0,0,0,0,0,0
593,01099,Alden town,Alden,NA,7803,159939,NA,NYSEG,2000,NA,82528840.0866,48750.1809617,0,0,0,0,0,0,0,0
595,63957,Round Lake village,Round Lake,NA,602,25892,NA,NYSEG,2000,NA,3028048.23968,7891.95670556,0,0,0,0,0,0,0,0
598,01154,Alexander village,Alexander,NA,353,23069,NA,NGRID,2000,NA,1118777.89808,7031.52371367,0,0,0,0,0,0,0,0
599,27859,Fultonville village,Fultonville,NA,567,16286,NA,NGRID,2000,NA,1343980.29553,4963.99742563,0,0,0,0,0,0,0,0
601,78278,Warren town,Warren,NA,1295,128322,NA,NYSEG,2000,NA,99386512.0246,39113.2679342,0,0,0,0,0,0,0,0
602,49748,Nelliston village,Nelliston,NA,649,29486,NA,NGRID,2000,NA,3074181.40639,8987.56527862,0,0,0,0,0,0,0,0
603,42323,Lima village,Lima,NA,2512,27525,NA,NGRID,2000,NA,3576192.88387,8389.80296152,0,0,0,0,0,0,0,0
606,26924,Fort Plain village,Fort Plain,NA,2337,27903,NA,NGRID,2000,NA,3668840.24635,8505.10095574,0,0,0,0,0,0,0,0
608,08180,Bridgewater town,Bridgewater,NA,1324,118200,NA,NYSEG,2000,NA,60441415.7845,36028.1217564,0,0,0,0,0,0,0,0
609,82568,Winfield town,Winfield,NA,1390,129138,NA,NYSEG,2000,NA,58868360.1825,39361.7267978,0,0,0,0,0,0,0,0
535,45018,Manlius village,Manlius,NA,4110,70327,NA,NGRID,2000,NA,4452056.28787,21436.3821156,0,0,0,0,0,0,0,0
537,64639,St. Johnsville village,St. Johnsville,NA,1334,26666,NA,NGRID,2000,NA,2075441.97892,8127.95602434,0,0,0,0,0,0,0,0
538,15011,Cheektowaga town,Cheektowaga,NA,80252,154801,NA,NYSEG,2000,NA,65992457.1325,47184.2920514,0,0,0,0,0,0,0,0
540,25593,Fenner town,Fenner,NA,1699,123288,NA,NGRID,2000,NA,80358941.1057,37579.2518089,0,0,0,0,0,0,0,0
542,04220,Ballston town,Ballston,NA,7729,128960,NA,NGRID,2000,NA,76801841.846,39307.6240766,0,0,0,0,0,0,0,0
543,04253,Ballston Spa village,Ballston Spa,T Ballston,4927,36100,NA,NGRID,2000,NA,4134951.20314,11003.3401861,0,0,0,0,0,0,0,0
546,01165,Alexander town,Alexander,NA,2375,157547,NA,NGRID,2000,NA,90565449.9151,48020.9381314,0,0,0,0,0,0,0,0
548,22656,Easton town,Easton,NA,2054,221325,NA,NGRID,2000,NA,161383476.932,67460.6210195,0,0,0,0,0,0,0,0
551,44853,Manchester village,Manchester,NA,1041,31513,NA,RGE,2000,NA,3019893.38047,9605.51747147,0,0,0,0,0,0,0,0
553,13926,Charlton town,Charlton,NA,4148,138347,NA,NGRID,2000,NA,84957698.3314,42168.6926338,0,0,0,0,0,0,0,0
555,59036,Pompey town,Pompey,NA,5886,172671,NA,NGRID,2000,NA,172146650.594,52631.3119313,0,0,0,0,0,0,0,0
557,20313,Depew village,Depew,(L),15767,59404,NA,NYSEG,2000,NA,13159424.2349,18106.583761,0,0,0,0,0,0,0,0
559,57518,Phelps village,Phelps,NA,1680,33182,NA,NYSEG,2000,NA,3016423.7649,10114.1327681,0,0,0,0,0,0,0,0
560,02077,Amsterdam town,Amsterdam,NA,4494,229261,NA,NGRID,2000,NA,71836951.8686,69879.4227786,0,0,0,0,0,0,0,0
566,67257,Shortsville village,Shortsville,NA,1032,20470,NA,RGE,2000,NA,1515914.73144,6239.33713321,0,0,0,0,0,0,0,0
567,BUF04,Buffalo - Southwest,Buffalo - Southwest,NA,35018,110205,NA,NGRID,2000,NA,22358442.0427,33590.9916265,0,0,0,0,0,0,0,0
568,BUF03,Buffalo - Southeast,Buffalo - Southeast,NA,81809,106152,NA,NGRID,2000,NA,35774378.3757,32355.820681,0,0,0,0,0,0,0,0
571,42334,Lima town,Lima,NA,2069,162627,NA,NGRID,2000,NA,79027375.3148,49569.5578866,0,0,0,0,0,0,0,0
572,03364,Avon town,Avon,NA,3413,207381,NA,NGRID,2000,NA,98805916.1271,63210.8494365,0,0,0,0,0,0,0,0
575,03078,Auburn city,Auburn,NA,28540,75380,NA,NYSEG,2000,NA,21801060.4247,22976.4682256,0,0,0,0,0,0,0,0
576,02066,Amsterdam city,Amsterdam,NA,17721,75775,NA,NGRID,2000,NA,16309881.3314,23096.4915581,0,0,0,0,0,0,0,0
579,47834,Mohawk town,Mohawk,NA,3428,172253,NA,NGRID,2000,NA,90475544.2817,52503.5071449,0,0,0,0,0,0,0,0
711,31643,Hamburg village,Hamburg,NA,8940,67549,NA,NYSEG,2000,NA,6498027.87514,20589.1056188,0,0,0,0,0,0,0,0
713,75484,Troy city,Troy,NA,48834,94586,NA,NGRID,2000,NA,28544562.8469,28830.0212104,0,0,0,0,0,0,0,0
715,24724,Esperance town,Esperance,NA,1834,127001,NA,NGRID,2000,NA,50312270.4383,38710.5629057,0,0,0,0,0,0,0,0
719,66278,Sempronius town,Sempronius,NA,893,114977,NA,NYSEG,2000,NA,76893558.052,35045.596982,0,0,0,0,0,0,0,0
721,48307,Moravia town,Moravia,NA,2829,155178,NA,NYSEG,2000,NA,72214821.3328,47298.9457227,0,0,0,0,0,0,0,0
724,23613,Edmeston town,Edmeston,NA,1815,161703,NA,NYSEG,2000,NA,114670756.71,49287.9973869,0,0,0,0,0,0,0,0
726,21006,Duanesburg town,Duanesburg,NA,5396,242330,NA,NGRID,2000,NA,184353881.369,73863.0128437,0,0,0,0,0,0,0,0
727,24801,Evans town,Evans,NA,14553,182238,NA,NGRID,2000,NA,103664953.838,55546.8250992,0,0,0,0,0,0,0,0
732,06002,Benton town,Benton,NA,2430,166565,NA,NYSEG,2000,NA,114351715.449,50770.4289709,0,0,0,0,0,0,0,0
735,03188,Aurora village,Aurora,NA,682,29116,NA,NYSEG,2000,NA,2529863.22624,8874.69047398,0,0,0,0,0,0,0,0
737,24713,Esperance village,Esperance,NA,391,18003,NA,NGRID,2000,NA,1363098.00243,5487.50436435,0,0,0,0,0,0,0,0
740,63638,Roseboom town,Roseboom,NA,691,142034,NA,NGRID,2000,NA,85221045.0927,43292.7579497,0,0,0,0,0,0,0,0
742,20390,DeRuyter village,DeRuyter,NA,506,12418,9607714,NGRID,2000,NA,892603.08530300006,3785.23331169,0,0,0,0,0,0,0,0
745,20082,Delanson village,Delanson,NA,389,17138,NA,NGRID,2000,NA,1625419.40182,5223.82064094,0,0,0,0,0,0,0,0
747,12782,Castile town,Castile,NA,1376,168190,NA,NYSEG,2000,NA,94078859.3966,51265.1031814,0,0,0,0,0,0,0,0
750,66542,Seward town,Seward,NA,1675,125046,NA,NGRID,2000,NA,94511327.6695,38114.7692547,0,0,0,0,0,0,0,0
751,75055,Torrey town,Torrey,NA,1089,140933,NA,NYSEG,2000,NA,86404318.5787,42957.6280033,0,0,0,0,0,0,0,0
754,78674,Watervliet city,Watervliet,NA,8907,34736,NA,NGRID,2000,NA,3810434.2347,10587.7757853,0,0,0,0,0,0,0,0
755,17486,Columbus town,Columbus,NA,949,140960,NA,NYSEG,2000,NA,97390161.3034,42965.590344,0,0,0,0,0,0,0,0
758,68110,Smyrna town,Smyrna,NA,1275,148328,NA,NYSEG,2000,NA,108549428.912,45211.193756400004,0,0,0,0,0,0,0,0
761,83195,Wright town,Wright,NA,1509,124450,NA,NGRID,2000,NA,74475701.4876,37932.9892294,0,0,0,0,0,0,0,0
762,42411,Lincklaen town,Lincklaen,NA,425,109694,NA,NGRID,2000,NA,68088876.8295,33435.2983904,0,0,0,0,0,0,0,0
766,58805,Poestenkill town,Poestenkill,NA,4289,131342,NA,NGRID,2000,NA,84260592.7432,40033.3295633,0,0,0,0,0,0,0,0
768,65596,Schoharie town,Schoharie,NA,2090,157579,NA,NGRID,2000,NA,72906114.3034,48030.7072621,0,0,0,0,0,0,0,0
769,01517,Altamont village,Altamont,NA,1438,25220,NA,NGRID,2000,NA,2754142.61697,7686.99284205,0,0,0,0,0,0,0,0
770,02198,Angola village,Angola,NA,2034,25471,NA,NGRID,2000,NA,3708991.47893,7763.76296538,0,0,0,0,0,0,0,0
772,67466,Silver Springs village,Silver Springs,NA,707,24984,NA,Municipal,2000,NA,2523157.45594,7615.1954579,0,0,0,0,0,0,0,0
774,35287,Homer town,Homer,NA,3275,176957,NA,NGRID,2000,NA,127355647.25,53937.0800551,0,0,0,0,0,0,0,0
777,18047,Cooperstown village,Cooperstown,(O),1998,32405,NA,NYSEG,2000,NA,4070913.21353,9877.32029508,0,0,0,0,0,0,0,0
778,72037,Summerhill town,Summerhill,NA,1096,107692,NA,NYSEG,2000,NA,67353610.5788,32825.1525779,0,0,0,0,0,0,0,0
779,70101,Sparta town,Sparta,NA,1649,132760,NA,NYSEG,2000,NA,71672299.4242,40465.6813191,0,0,0,0,0,0,0,0
782,70475,Springwater town,Springwater,NA,2291,156335,NA,NYSEG,2000,NA,138319157.387,47651.4866448,0,0,0,0,0,0,0,0
783,43071,Locke town,Locke,NA,1799,104374,NA,NYSEG,2000,NA,63230292.9698,31813.593054,0,0,0,0,0,0,0,0
786,55827,Ovid town,Ovid,NA,1729,165519,NA,NYSEG,2000,NA,99642266.6787,50451.9390687,0,0,0,0,0,0,0,0
789,55816,Ovid village,Ovid,(O),509,14596,NA,NYSEG,2000,NA,1087419.40702,4448.84937837,0,0,0,0,0,0,0,0
791,19895,Decatur town,Decatur,NA,407,100291,NA,NGRID,2000,NA,53886670.6238,30569.2924483,0,0,0,0,0,0,0,0
793,68099,Smyrna village,Smyrna,NA,131,11091,6664306,NYSEG,2000,NA,619136.530404,3380.62068792,0,0,0,0,0,0,0,0
794,66883,Sherburne village,Sherburne,NA,1492,25575,NA,Municipal,2000,NA,3931513.51402,7795.3525370200005,0,0,0,0,0,0,0,0
795,38583,Jerusalem town,Jerusalem,NA,4395,217526,NA,NYSEG,2000,NA,168876244.739,66303.1752773,0,0,0,0,0,0,0,0
796,55717,Otselic town,Otselic,NA,963,130127,NA,NYSEG,2000,NA,98455907.6489,39663.361737,0,0,0,0,0,0,0,0
798,79972,Westford town,Westford,NA,764,132902,NA,NYSEG,2000,NA,87321993.3196,40509.2447448,0,0,0,0,0,0,0,0
801,07894,Brant town,Brant,NA,2165,164799,NA,NGRID,2000,NA,87218305.6233,50231.4089673,0,0,0,0,0,0,0,0
803,65585,Schoharie village,Schoharie,NA,1021,31600,NA,NGRID,2000,NA,4279307.51315,9631.85081258,0,0,0,0,0,0,0,0
804,12771,Castile village,Castile,NA,943,26186,NA,Municipal,2000,NA,3506155.97588,7981.62127827,0,0,0,0,0,0,0,0
806,51803,North Collins town,North Collins,NA,2296,149603,NA,NGRID,2000,NA,109908328.399,45599.6707012,0,0,0,0,0,0,0,0
807,25428,Farnham village,Farnham,NA,376,23210,NA,NGRID,2000,NA,3119541.03457,7074.50581117,0,0,0,0,0,0,0,0
809,50485,New Lisbon town,New Lisbon,NA,1094,141152,NA,NYSEG,2000,NA,115608669.235,43023.5012439,0,0,0,0,0,0,0,0
812,51792,North Collins village,North Collins,NA,1083,19545,NA,NGRID,2000,NA,2075333.79677,5957.53264721,0,0,0,0,0,0,0,0
813,77684,Voorheesville village,Voorheesville,NA,2627,57785,NA,NGRID,2000,NA,8103191.16709,17613.1858858,0,0,0,0,0,0,0,0
814,65013,Sand Lake town,Sand Lake,NA,7907,142981,NA,NYSEG,2000,NA,93306286.487,43581.0666082,0,0,0,0,0,0,0,0
818,83129,Worcester town,Worcester,NA,2203,159067,NA,NGRID,2000,NA,121161224.549,48484.4730171,0,0,0,0,0,0,0,0
819,73220,Taylor town,Taylor,NA,500,116623,NA,NYSEG,2000,NA,77757514.9384,35547.2604467,0,0,0,0,0,0,0,0
821,06211,Berne town,Berne,NA,2799,180129,NA,NGRID,2000,NA,167319105.347,54904.3443528,0,0,0,0,0,0,0,0
822,21369,Eagle town,Eagle,NA,1202,127576,NA,RGE,2000,NA,94378869.0863,38885.730832,0,0,0,0,0,0,0,0
823,68264,Solon town,Solon,NA,1157,116165,NA,NGRID,2000,NA,77097095.1137,35407.3948677,0,0,0,0,0,0,0,0
824,57826,Pike town,Pike,NA,703,139547,NA,RGE,2000,NA,78530138.231,42534.486678,0,0,0,0,0,0,0,0
825,53297,North Norwich town,North Norwich,NA,2037,113399,NA,NYSEG,2000,NA,72856008.5848,34564.5845062,0,0,0,0,0,0,0,0
827,28673,Genoa town,Genoa,NA,1975,159900,NA,NYSEG,2000,NA,111611161.671,48738.7499397,0,0,0,0,0,0,0,0
830,58772,Plymouth town,Plymouth,NA,2020,137328,NA,NYSEG,2000,NA,109517984.493,41858.465763,0,0,0,0,0,0,0,0
831,59179,Portage town,Portage,NA,870,146047,NA,RGE,2000,NA,68863709.6646,44515.7108512,0,0,0,0,0,0,0,0
835,61588,Richmondville village,Richmondville,NA,770,30257,NA,Municipal,2000,NA,4702801.73032,9222.42008429,0,0,0,0,0,0,0,0
836,38044,Italy town,Italy,NA,1085,133925,NA,NYSEG,2000,NA,104246426.065,40820.9903513,0,0,0,0,0,0,0,0
837,27826,Fulton town,Fulton,NA,1472,187415,NA,NGRID,2000,NA,168376731.82,57124.7783946,0,0,0,0,0,0,0,0
763,48296,Moravia village,Moravia,NA,1293,34045,NA,NYSEG,2000,NA,4465636.93701,10377.0445723,0,0,0,0,0,0,0,0
764,ALB03,Albany - West,Albany - West,NA,22539,117545,NA,NGRID,2000,NA,23688456.297,35828.1224565,0,0,0,0,0,0,0,0
765,48956,Mount Morris town,Mount Morris,NA,1342,226691,NA,NYSEG,2000,NA,126420290.433,69096.3381634,0,0,0,0,0,0,0,0
767,16639,Cobleskill town,Cobleskill,NA,1828,174057,NA,NGRID,2000,NA,71485240.4674,53053.6916368,0,0,0,0,0,0,0,0
771,35122,Holland town,Holland,NA,3649,128322,NA,NYSEG,2000,NA,93153870.1245,39113.003746,0,0,0,0,0,0,0,0
773,46536,Menands village,Menands,NA,4471,50641,NA,NGRID,2000,NA,8876216.13118,15435.5858332,0,0,0,0,0,0,0,0
775,52100,North Greenbush town,North Greenbush,NA,10609,108131,NA,NYSEG,2000,NA,49929607.4506,32958.8303775,0,0,0,0,0,0,0,0
776,31104,Guilderland town,Guilderland,NA,30489,264651,NA,NGRID,2000,NA,150191873.323,80665.9904779,0,0,0,0,0,0,0,0
651,40189,Lackawanna city,Lackawanna,NA,17759,72644,NA,NGRID,2000,NA,15849802.5814,22142.2085973,0,0,0,0,0,0,0,0
653,28629,Geneseo town,Geneseo,NA,2256,234990,NA,NGRID,2000,NA,110789948.814,71626.1167304,0,0,0,0,0,0,0,0
658,58420,Plainfield town,Plainfield,NA,971,139301,NA,NYSEG,2000,NA,76240939.9592,42459.4332902,0,0,0,0,0,0,0,0
661,55277,Orchard Park town,Orchard Park,NA,24347,179274,NA,NYSEG,2000,NA,96504549.1457,54643.5533011,0,0,0,0,0,0,0,0
662,08587,Brookfield town,Brookfield,NA,2387,198051,NA,NYSEG,2000,NA,201655077.261,60367.596469,0,0,0,0,0,0,0,0
665,31489,Halfmoon town,Halfmoon,NA,18926,153323,NA,NYSEG,2000,NA,87188899.3998,46733.3416319,0,0,0,0,0,0,0,0
666,31654,Hamburg town,Hamburg,NA,43002,254355,NA,NYSEG,2000,NA,97209458.6791,77528.7496759,0,0,0,0,0,0,0,0
670,42950,Livonia village,Livonia,NA,1316,22919,NA,NGRID,2000,NA,2635898.12215,6985.6894395,0,0,0,0,0,0,0,0
672,75638,Tully town,Tully,NA,1997,132546,NA,NGRID,2000,NA,66588822.7127,40400.4479091,0,0,0,0,0,0,0,0
674,65893,Scotia village,Scotia,NA,8262,44102,NA,NGRID,2000,NA,4499939.92815,13442.4095642,0,0,0,0,0,0,0,0
675,51264,Niskayuna town,Niskayuna,NA,21347,104256,NA,NGRID,2000,NA,38978357.6307,31777.4644998,0,0,0,0,0,0,0,0
677,57441,Petersburg town,Petersburg,NA,1563,148635,NA,NYSEG,2000,NA,105030861.68,45304.429829,0,0,0,0,0,0,0,0
679,65508,Schenectady city,Schenectady,NA,62707,93149,NA,NGRID,2000,NA,28412772.6653,28392.0128294,0,0,0,0,0,0,0,0
683,03199,Aurora town,Aurora,NA,8270,180210,NA,NYSEG,2000,NA,87787707.8941,54928.9321527,0,0,0,0,0,0,0,0
685,21589,East Aurora village,East Aurora,NA,5500,52831,NA,NYSEG,2000,NA,6510676.58357,16103.2102427,0,0,0,0,0,0,0,0
686,29674,Grafton town,Grafton,NA,1948,149084,NA,NGRID,2000,NA,119103974.061,45441.2576255,0,0,0,0,0,0,0,0
688,31709,Hamilton village,Hamilton,NA,3433,30783,NA,Municipal,2000,NA,4952259.61565,9383.00029,0,0,0,0,0,0,0,0
689,41674,Lebanon town,Lebanon,NA,1358,139643,NA,NYSEG,2000,NA,113130214.945,42564.1955558,0,0,0,0,0,0,0,0
692,78531,Waterford town,Waterford,NA,6302,65191,NA,NGRID,2000,NA,18258491.2895,19870.5255264,0,0,0,0,0,0,0,0
693,66773,Sheldon town,Sheldon,NA,2512,146502,NA,NYSEG,2000,NA,122102906.118,44654.3982692,0,0,0,0,0,0,0,0
695,28695,Georgetown town,Georgetown,NA,974,134006,NA,NYSEG,2000,NA,103958683.134,40846.0136243,0,0,0,0,0,0,0,0
697,66641,Sharon town,Sharon,NA,1353,156088,NA,NGRID,2000,NA,98420812.9511,47576.3778798,0,0,0,0,0,0,0,0
698,55222,Orangeville town,Orangeville,NA,1280,126129,NA,NGRID,2000,NA,92349570.3674,38444.6776792,0,0,0,0,0,0,0,0
700,78344,Warsaw town,Warsaw,NA,1662,169714,NA,NYSEG,2000,NA,81222152.5568,51729.4710856,0,0,0,0,0,0,0,0
702,10275,Brunswick town,Brunswick,NA,12400,144353,NA,NGRID,2000,NA,115448948.738,43999.1817797,0,0,0,0,0,0,0,0
704,41872,Leicester village,Leicester,NA,233,14194,7132180,NYSEG,2000,NA,662599.92374,4326.29880971,0,0,0,0,0,0,0,0
705,75627,Tully village,Tully,NA,732,16189,NA,NGRID,2000,NA,1475790.13757,4934.3284254,0,0,0,0,0,0,0,0
707,66663,Sharon Springs village,Sharon Springs,NA,483,25039,NA,NGRID,2000,NA,3240105.85686,7632.14665932,0,0,0,0,0,0,0,0
708,15242,Cherry Valley village,Cherry Valley,NA,515,15672,NA,NGRID,2000,NA,1462258.81373,4776.79499142,0,0,0,0,0,0,0,0
710,78520,Waterford village,Waterford,NA,1831,15508,NA,NGRID,2000,NA,932972.567486,4726.85309933,0,0,0,0,0,0,0,0
712,46910,Middlefield town,Middlefield,NA,2007,213923,NA,NYSEG,2000,NA,170256848.874,65204.9178096,0,0,0,0,0,0,0,0
714,16749,Cohoes city,Cohoes,NA,14919,58230,NA,NGRID,2000,NA,10943998.4448,17748.6113499,0,0,0,0,0,0,0,0
716,12452,Carlisle town,Carlisle,NA,1784,141705,NA,NGRID,2000,NA,88298221.4813,43192.5411547,0,0,0,0,0,0,0,0
717,17618,Conesus town,Conesus,NA,2384,126786,NA,NGRID,2000,NA,92806653.7983,38644.9488856,0,0,0,0,0,0,0,0
718,19499,Cuyler town,Cuyler,NA,1056,160457,NA,NGRID,2000,NA,112658818.841,48908.2535167,0,0,0,0,0,0,0,0
720,12100,Canadice town,Canadice,NA,1728,123923,NA,NGRID,2000,NA,84007435.5993,37772.2988099,0,0,0,0,0,0,0,0
722,64199,Rushville village,Rushville,(G),579,19249,NA,NYSEG,2000,NA,1649896.15687,5867.25826769,0,0,0,0,0,0,0,0
723,75550,Truxton town,Truxton,NA,1193,160842,NA,NGRID,2000,NA,115780639.821,49025.3229202,0,0,0,0,0,0,0,0
725,31016,Groveland town,Groveland,NA,3865,133413,NA,NGRID,2000,NA,103323951.941,40664.6915361,0,0,0,0,0,0,0,0
728,11209,Burlington town,Burlington,NA,1068,143464,NA,NYSEG,2000,NA,117291914.391,43728.223523,0,0,0,0,0,0,0,0
729,59773,Preble town,Preble,NA,1566,114741,NA,NGRID,2000,NA,71347839.3376,34973.5447804,0,0,0,0,0,0,0,0
730,47020,Middlesex town,Middlesex,NA,1341,124358,NA,NYSEG,2000,NA,88056690.0045,37905.1926394,0,0,0,0,0,0,0,0
731,68660,South Bristol town,South Bristol,NA,1603,144194,NA,RGE,2000,NA,109279271.637,43951.3389817,0,0,0,0,0,0,0,0
733,59597,Potter town,Potter,NA,1421,142519,NA,NYSEG,2000,NA,95403702.3402,43440.7442104,0,0,0,0,0,0,0,0
734,65915,Scott town,Scott,NA,1211,106159,NA,NGRID,2000,NA,57826283.0881,32357.5149961,0,0,0,0,0,0,0,0
736,48945,Mount Morris village,Mount Morris,NA,3263,34925,NA,RGE,2000,NA,5287390.50909,10645.2310081,0,0,0,0,0,0,0,0
738,77024,Venice town,Venice,NA,1274,141131,NA,NYSEG,2000,NA,107611765.189,43017.6847219,0,0,0,0,0,0,0,0
739,30521,Green Island village,Green Island,NA,2268,25372,NA,Municipal,2000,NA,2356634.59976,7733.61501477,0,0,0,0,0,0,0,0
741,63440,Romulus town,Romulus,NA,2565,170533,NA,NYSEG,2000,NA,132899197.239,51980.2273516,0,0,0,0,0,0,0,0
743,23415,Eden town,Eden,NA,7962,133471,NA,NGRID,2000,NA,103765825.527,40682.7017009,0,0,0,0,0,0,0,0
744,07454,Boston town,Boston,NA,7879,126218,NA,NYSEG,2000,NA,92372317.1753,38471.8554306,0,0,0,0,0,0,0,0
746,16870,Colden town,Colden,NA,3223,126403,NA,NYSEG,2000,NA,92832271.1303,38528.1591479,0,0,0,0,0,0,0,0
748,57243,Perry village,Perry,(C),4007,36961,NA,NYSEG,2000,NA,6141320.40002,11265.7097901,0,0,0,0,0,0,0,0
749,21523,Earlville village,Earlville,(S),791,23621,NA,NYSEG,2000,NA,2815982.278,7199.74993616,0,0,0,0,0,0,0,0
752,38341,Java town,Java,NA,2216,146730,NA,NYSEG,2000,NA,122826027.542,44723.9553177,0,0,0,0,0,0,0,0
753,66894,Sherburne town,Sherburne,NA,2141,180107,NA,NYSEG,2000,NA,107401007.572,54897.7221178,0,0,0,0,0,0,0,0
756,81325,Wethersfield town,Wethersfield,NA,873,127117,NA,NGRID,2000,NA,93812098.2679,38745.6876153,0,0,0,0,0,0,0,0
757,17332,Colonie village,Colonie,NA,7787,51097,NA,NGRID,2000,NA,8776517.76929,15574.3606243,0,0,0,0,0,0,0,0
759,27980,Gainesville town,Gainesville,NA,1293,170652,NA,NYSEG,2000,NA,87898511.4466,52015.498768,0,0,0,0,0,0,0,0
760,06189,Berlin town,Berlin,NA,1905,165912,NA,NYSEG,2000,NA,157968768.99,50570.4298088,0,0,0,0,0,0,0,0
687,77871,Wales town,Wales,NA,2946,126112,NA,NYSEG,2000,NA,92119332.8941,38439.5492201,0,0,0,0,0,0,0,0
690,55266,Orchard Park village,Orchard Park,NA,2587,40402,NA,NYSEG,2000,NA,3591026.53244,12314.8082738,0,0,0,0,0,0,0,0
691,41740,Ledyard town,Ledyard,NA,1130,179841,NA,NYSEG,2000,NA,122717623.217,54816.6438169,0,0,0,0,0,0,0,0
694,20401,DeRuyter town,DeRuyter,NA,1021,127514,NA,NGRID,2000,NA,80091800.8415,38867.333927,0,0,0,0,0,0,0,0
696,28618,Geneseo village,Geneseo,NA,7418,44448,NA,RGE,2000,NA,6676270.02318,13548.0819801,0,0,0,0,0,0,0,0
699,76958,Varick town,Varick,NA,1755,171779,NA,NYSEG,2000,NA,118279009.13,52359.9102454,0,0,0,0,0,0,0,0
701,41883,Leicester town,Leicester,NA,2038,200617,NA,NYSEG,2000,NA,86376050.5188,61149.0377146,0,0,0,0,0,0,0,0
703,55695,Otsego town,Otsego,NA,2250,209649,NA,NYSEG,2000,NA,145915229.993,63902.0043369,0,0,0,0,0,0,0,0
706,63935,Rotterdam town,Rotterdam,NA,26855,184363,NA,NGRID,2000,NA,94790102.9561,56194.4594211,0,0,0,0,0,0,0,0
709,78333,Warsaw village,Warsaw,NA,3799,43892,NA,NYSEG,2000,NA,10715337.4255,13378.4919399,0,0,0,0,0,0,0,0
832,54089,Nunda town,Nunda,NA,1769,152244,NA,RGE,2000,NA,93901594.7574,46404.646265,0,0,0,0,0,0,0,0
833,18663,Covert town,Covert,NA,2029,163351,NA,NYSEG,2000,NA,97135199.695,49790.6535547,0,0,0,0,0,0,0,0
834,49957,New Berlin town,New Berlin,NA,1666,174524,NA,NYSEG,2000,NA,118260304.056,53196.0764226,0,0,0,0,0,0,0,0
839,57507,Pharsalia town,Pharsalia,NA,557,132110,NA,NYSEG,2000,NA,101266671.678,40267.8587088,0,0,0,0,0,0,0,0
840,58288,Pitcher town,Pitcher,NA,831,114951,NA,NYSEG,2000,NA,73677151.7888,35037.7332084,0,0,0,0,0,0,0,0
843,41234,Lansing town,Lansing,NA,7330,222525,NA,NYSEG,2000,NA,168951667.26,67827.156537,0,0,0,0,0,0,0,0
845,43214,Lodi village,Lodi,NA,180,26137,NA,NYSEG,2000,NA,1472186.6468,7966.7231164,0,0,0,0,0,0,0,0
847,30972,Groton town,Groton,NA,3556,189334,NA,NYSEG,2000,NA,124264524.646,57710.0906556,0,0,0,0,0,0,0,0
849,67411,Silver Creek village,Silver Creek,NA,2426,23759,NA,NYSEG,2000,NA,2804097.90946,7241.8005498,0,0,0,0,0,0,0,0
